x-coordinate,y-coordinate,axial-velocity,radial-velocity,uu,vv,uv
5.0,0.2629184342,0.157925841,0.003474831093,0.002554671395118595,0.0022890131280064794,0.0006298950877577092
5.0,0.2690193927,0.1570575358,0.003525134994,0.002547706899065924,0.0022882368720027347,0.0006391613214916573
5.0,0.2752086549,0.1561638468,0.00357433256,0.0025403894801733972,0.002287257204451129,0.000648248041965351
5.0,0.2814874987,0.1552444491,0.003622341141,0.0025327045728278227,0.0022860587000762093,0.0006571424095295729
5.0,0.2878572208,0.1542990313,0.003669075833,0.002524637318915034,0.0022846253596598975,0.0006658313525097654
5.0,0.2943191364,0.1533272971,0.003714449507,0.0025161725908059334,0.0022829405450973525,0.0006743015771290191
5.0,0.3008745801,0.1523289656,0.003758372928,0.0025072950164883212,0.0022809869686840913,0.0006825395999338583
5.0,0.3075249055,0.1513037729,0.003800754771,0.002497989407739991,0.002278747084167984,0.0006905352825686133
5.0,0.3142714859,0.1502514728,0.003841501415,0.0024882388143363156,0.0022762028959350928,0.0006982645177118681
5.0,0.3211157144,0.1491718382,0.003880517225,0.002478028064644621,0.00227333529923804,0.0007057197526239214
5.0,0.3280590044,0.148064662,0.00391770502,0.0024673419882484822,0.00227012469611179,0.0007128944040730756
5.0,0.3351027897,0.146929758,0.003952965778,0.002456163292840624,0.00226655160380129,0.0007197639611991208
5.0,0.3422485248,0.1457669624,0.003986198501,0.0024444762290991018,0.0022625960179023185,0.0007263174836199
5.0,0.3494976853,0.1445761346,0.00401730059,0.0024322647135535834,0.0022582372419194083,0.000732540915058877
5.0,0.3568517682,0.143357158,0.004046167997,0.0024195127246500513,0.002253454283155949,0.0007384201086554004
5.0,0.364312292,0.1421099419,0.004072695286,0.002406204372629318,0.0022482258904338677,0.0007439409818479575
5.0,0.3718807975,0.1408344216,0.004096775763,0.0023923239527208775,0.002242530523995146,0.0007490895465161811
5.0,0.3795588474,0.1395305602,0.004118301631,0.002377856007638316,0.002236346429270396,0.0007538519528661639
5.0,0.3873480273,0.1381983492,0.004137164135,0.0023627853914736114,0.002229651688470268,0.0007582145248417329
5.0,0.3952499456,0.1368378096,0.004153253736,0.0023470973349979276,0.0022224242664629313,0.0007621638080033804
5.0,0.4032662342,0.135448993,0.004166460299,0.0023307775142299885,0.002214642095966488,0.0007656866127125364
5.0,0.4113985483,0.1340319827,0.00417667326,0.002313812122427469,0.0022062831474862856,0.0007687700584737044
5.0,0.4196485673,0.1325868943,0.004183781836,0.002296187946169469,0.00219732548264234,0.0007714016223293574
5.0,0.4280179948,0.1311138767,0.004187675238,0.0022778924365658973,0.0021877473345509155,0.0007735691827611324
5.0,0.4365085591,0.1296131133,0.004188242891,0.002258913791325702,0.002177527204679286,0.000775261074445666
5.0,0.4451220135,0.1280848226,0.004185374665,0.00223924103234521,0.002166643907764082,0.0007764661355979821
5.0,0.4538601367,0.126529259,0.004178961145,0.0022188640839127145,0.002155076749956642,0.0007771737598615146
5.0,0.4627247331,0.1249467137,0.004168893801,0.0021977738613094236,0.0021428054085742758,0.0007773739519150354
5.0,0.4717176332,0.1233375153,0.004155065486,0.0021759623394627674,0.00212981062316349,0.0007770573762434725
5.0,0.4808406941,0.1217020307,0.004137370188,0.002153422657263028,0.0021160722097354127,0.000776215373426273
5.0,0.4900957997,0.1200406657,0.004115705754,0.002130149151042526,0.0021015747122863733,0.0007748403091926231
5.0,0.4994848611,0.1183538654,0.004089969466,0.0021061375040529115,0.002086298351004736,0.0007729245723515105
5.0,0.5090098173,0.1166421144,0.004060056989,0.0020813848100675095,0.0020702268343394223,0.0007704621802250466
5.0,0.518672635,0.1149059384,0.004025874271,0.0020558896210750204,0.002053348087027121,0.0007674484835412871
5.0,0.5284753098,0.1131459039,0.003987331179,0.0020296520107592995,0.0020356449924476003,0.0007638785940133413
5.0,0.5384198657,0.1113626184,0.003944335815,0.0020026736526164613,0.002017106392599594,0.0007597492804552879
5.0,0.5485083564,0.1095567309,0.00389680096,0.0019749579694268134,0.0019977212215245795,0.0007550584472534136
5.0,0.5587428652,0.1077289321,0.003844644213,0.0019465101166823114,0.001977479607853901,0.0007498049394507502
5.0,0.5691255055,0.1058799549,0.003787787654,0.001917337070579261,0.001956373659059975,0.0007439888300361935
5.0,0.5796584212,0.1040105738,0.003726158246,0.0018874476848813946,0.0019343971423855816,0.0007376113499158442
5.0,0.5903437875,0.1021216055,0.003659688201,0.0018568527456464111,0.001911545667436232,0.0007306749790080846
5.0,0.6011838108,0.1002139085,0.003588315388,0.0018255650117023983,0.0018878167597989332,0.0007231834596236968
5.0,0.6121807297,0.09828838327,0.003511983735,0.00179359925944075,0.0018632099764957658,0.0007151418353837411
5.0,0.6233368149,0.09634597157,0.00343064363,0.0017609723153270195,0.0018377269882298333,0.0007065564745411688
5.0,0.6346543703,0.09438765648,0.00334425233,0.001727703079402771,0.0018113716606779737,0.0006974350939993868
5.0,0.6461357329,0.0924144619,0.003252774382,0.0016938125461675557,0.0017841501352216613,0.0006877867824220885
5.0,0.6577832735,0.090427452,0.003156182043,0.0016593238093702562,0.001756070900851517,0.0006776220142734942
5.0,0.6695993975,0.08842773067,0.003054455695,0.001624262064918671,0.0017271448645984218,0.0006669526586452236
5.0,0.6815865448,0.08641644085,0.002947584265,0.0015886546022840643,0.001697385409323101,0.0006557919818340574
5.0,0.6937471908,0.08439476374,0.002835565646,0.0015525307878258925,0.0016668084439104705,0.0006441546459593321
5.0,0.7060838467,0.08236391793,0.002718407115,0.0015159220318657829,0.001635432440272367,0.0006320567056861384
5.0,0.7185990599,0.08032515844,0.002596125753,0.0014788617537254615,0.0016032784735564526,0.0006195155950102316
5.0,0.7312954149,0.07827977565,0.002468748857,0.0014413853293966717,0.0015703702434787302,0.0006065501080304733
5.0,0.7441755335,0.07622909413,0.002336314338,0.0014035300360775583,0.0015367340891124456,0.0005931803687905192
5.0,0.7572420753,0.07417447138,0.002198871127,0.0013653349795307041,0.0015023989853957885,0.0005794278017505665
5.0,0.7704977387,0.07211729651,0.002056479563,0.0013268410142612574,0.001467396534390158,0.0005653150943431619
5.0,0.783945261,0.07005898875,0.001909211784,0.0012880906477791799,0.0014317609434576347,0.000550866152869692
5.0,0.797587419,0.0680009959,0.001757152093,0.001249127941573779,0.001395528995963601,0.0005361060473886859
5.0,0.8114270298,0.06594479273,0.001600397314,0.0012099983980062127,0.0013587400012226387,0.0005210609515212871
5.0,0.8254669514,0.0638918792,0.001439057141,0.001170748837398329,0.0013214357322938646,0.0005057580747588312
5.0,0.839710083,0.06184377874,0.001273254469,0.0011314272640682039,0.0012836603516378012,0.000490225594513178
5.0,0.8541593657,0.05980203628,0.001103125723,0.0010920827213748239,0.0012454603272734205,0.00047449257731042513
5.0,0.8688177834,0.05776821635,0.0009288211479,0.0010527651407616012,0.0012068843340807386,0.00045858889015186873
5.0,0.883688363,0.05574390104,0.0007505050963,0.0010135251839780857,0.0011679831400372319,0.0004425451096437645
5.0,0.8987741753,0.05373068791,0.0005683562944,0.0009744140730652016,0.0011288094739797133,0.00042639242090637556
5.0,0.9140783356,0.05173018798,0.0003825681041,0.0009354834110523033,0.0010894178839305963,0.0004101625216545828
5.0,0.929604004,0.04974402354,0.0001933487643,0.0008967849934986402,0.0010498645856589133,0.000393887517218281
5.0,0.9453543867,0.04777382604,9.216170549e-07,0.0008583736493819547,0.0010102102932381472,0.0003775997687405455
5.0,0.9613327362,0.04582123421,-0.0001944746361,0.0008203163073648383,0.0009705293219195596,0.0003613318337762738
5.0,0.9775423519,0.04388789192,-0.0003925857351,0.0007826802096325044,0.0009308978511737686,0.00034511636556937986
5.0,0.9939865811,0.0419754457,-0.0005931417332,0.0007455202775087594,0.0008913812651267089,0.00032898592332718257
5.0,1.01066882,0.04008554228,-0.0007958568751,0.0007088876702661172,0.0008520427023540261,0.00031297286397753173
5.0,1.027592512,0.03821982634,-0.001000429478,0.0006728326030406833,0.0008129458546496263,0.00029710922177949314
5.0,1.044761154,0.03637993842,-0.001206541802,0.0006374041495598413,0.0007741547391394684,0.00028142657444163113
5.0,1.062178289,0.03456751288,-0.001413859924,0.0006026500376072083,0.0007357334570092767,0.00026595591733409433
5.0,1.079847516,0.03278417603,-0.001622033589,0.0005686164540368428,0.0006977459583023922,0.00025072754103576677
5.0,1.097772482,0.03103154435,-0.001830696072,0.0005353478536865432,0.00066025580536784,0.0002357709083456933
5.0,1.115956889,0.02931122293,-0.002039464013,0.0005028867813742129,0.0006233259351396815,0.00022111452972647494
5.0,1.134404493,0.0276248041,-0.002247937233,0.0004712737048509077,0.0005870184192661789,0.00020678584228958773
5.0,1.153119101,0.02597386652,-0.002455698481,0.0004405468556602036,0.000551394226327006,0.000192811096601445
5.0,1.17210458,0.02435997445,-0.002662313113,0.00041074208068081676,0.0005165129969242632,0.00017921525493802093
5.0,1.19136485,0.02278467754,-0.002867328699,0.00038189270706791056,0.0004824328175831385,0.00016602189076582287
5.0,1.210903887,0.0212495111,-0.003070274447,0.0003540294265359887,0.0004492099938308186,0.0001532531065478339
5.0,1.230725728,0.01975599691,-0.003270660495,0.0003271802056741796,0.000416898940049071,0.00014092942673287224
5.0,1.250834464,0.01830564505,-0.003467977462,0.0003013702048849296,0.0003855519354284287,0.00012906973596889032
5.0,1.271234248,0.01689995629,-0.003661694931,0.00027662171533393294,0.0003552188807134904,0.00011769124564542733
5.0,1.291929293,0.01554042565,-0.00385125993,0.0002529541248975375,0.0003259473004119585,0.00010680941987066783
5.0,1.312923873,0.01422854713,-0.004036095588,0.000230383906671187,0.0002977822265644412,9.643794404045991e-05
5.0,1.334222322,0.01296581993,-0.004215598879,0.00020892464108340994,0.00027076600390303103,8.658872806387536e-05
5.0,1.35582904,0.01175375619,-0.004389137685,0.00018858705466011323,0.00024493848972226235,7.727184855991018e-05
5.0,1.377748487,0.01059389106,-0.004556049153,0.00016937909588226425,0.0002203363799240082,6.849568713095844e-05
5.0,1.39998519,0.009487793545,-0.004715631715,0.0001513059799404837,0.00019699453425076595,6.0266862889155e-05
5.0,1.422543741,0.008437080106,-0.004867139784,0.00013437040459639052,0.00017494463263069282,5.259027513732124e-05
5.0,1.445428798,0.007443432267,-0.005009786865,0.00011857265925536607,0.00015421577630960192,4.5469187381262126e-05
5.0,1.468645087,0.006508611979,-0.005142733024,0.00010391073147712269,0.0001348353415530953,3.890536865151699e-05
5.0,1.492197403,0.005634477363,-0.005265075201,9.03805437674697e-05,0.00011682784608836292,3.2899156913364414e-05
5.0,1.516090608,0.004822995593,-0.00537584617,7.797605461110386e-05,0.00010021591031387803,2.744942302540123e-05
5.0,1.540329637,0.004076242799,-0.005474010451,6.668931987009501e-05,8.50197567806824e-05,2.2553670850960783e-05
5.0,1.564919496,0.003396379697,-0.005558468567,5.65103837384169e-05,7.125685238889406e-05,1.820788071687797e-05
5.0,1.589865261,0.00278557872,-0.005628075476,4.742686037963458e-05,5.894075816406853e-05,1.440617227142707e-05
5.0,1.615172084,0.002245864773,-0.005681685224,3.942298090796162e-05,4.8078930443274e-05,1.1140045572807868e-05
5.0,1.640845191,0.001778815054,-0.005718241358,3.247783172264046e-05,3.866843361290446e-05,8.396879064277461e-06
5.0,1.666889884,0.001385061308,-0.005736928656,2.6562453091375654e-05,3.0689544466812134e-05,6.157447557593325e-06
5.0,1.69331154,0.001063577702,-0.005737412068,2.163574355956636e-05,2.4094318866888043e-05,4.391994540330968e-06
5.0,1.720115616,0.0008108798985,-0.005720080302,1.7639373363828774e-05,1.879873649551533e-05,3.056944634642506e-06
5.0,1.747307647,0.0006204421375,-0.00568625685,1.4493196875590962e-05,1.4670688715410877e-05,2.092445900795023e-06
5.0,1.774893249,0.0004828543632,-0.005638318085,1.2093193210560741e-05,1.1533576048280106e-05,1.425933176731261e-06
5.0,1.802878116,0.0003869032996,-0.005579340603,1.0315273697264219e-05,9.186989372231361e-06,9.84037424278214e-07
5.0,1.831268029,0.0003212591392,-0.005512519429,9.026672596616482e-06,7.429231494313488e-06,7.020706646595856e-07
5.0,1.86006885,0.000276065291,-0.005440747215,8.100988599814862e-06,6.084512761419873e-06,5.293002490837067e-07
5.0,1.889286525,0.0002437680847,-0.005366313915,7.430841774155784e-06,5.016987809083162e-06,4.3025861200742455e-07
5.0,1.91892709,0.0002191484545,-0.005290836441,6.933635896294782e-06,4.130806287386386e-06,3.8114998617264506e-07
5.0,1.948996664,0.00019886503,-0.005215370054,6.5503776888314886e-06,3.3634807114036104e-06,3.6629868134862624e-07
5.0,1.979501456,0.0001808860798,-0.005140565855,6.240959311839391e-06,2.676362006016274e-06,3.752910246452937e-07
5.0,2.010447767,0.0001640146533,-0.0050668106,5.978779262950907e-06,2.0464652473266113e-06,4.0108558455735416e-07
5.0,2.041841986,0.0001475586656,-0.004994327482,5.746340702624841e-06,1.4605648569446065e-06,4.388008683347766e-07
5.0,2.073690596,0.0001311240349,-0.00492324117,5.532136490653765e-06,9.113986692590485e-07,4.849097265456304e-07
5.0,2.106000175,0.0001144920605,-0.004853617241,5.32862081178999e-06,3.9539092949125293e-07,5.366950918345833e-07
5.0,2.138777393,9.754880021e-05,-0.004785485191,5.130932861515007e-06,-8.870042020171828e-08,5.918894556207066e-07
5.0,2.17202902,8.024480062e-05,-0.004718851639,4.93610879395421e-06,-5.405666291096852e-07,6.484460702043901e-07
5.0,2.205761922,6.25720609e-05,-0.004653707825,4.7425925049466364e-06,-9.58850062680423e-07,7.044083082700531e-07
5.0,2.239983065,4.455064529e-05,-0.004590033877,4.549925590241742e-06,-1.3414855819697772e-06,7.578446180911107e-07
5.0,2.274699515,2.622074123e-05,-0.004527801213,4.358543847212138e-06,-1.685935574753539e-06,8.068207196243284e-07
5.0,2.309918441,7.637850088e-06,-0.004466973892,4.169614891974985e-06,-1.98945910834023e-06,8.494154844733721e-07
5.0,2.345647117,-1.1130319e-05,-0.004407509446,3.984886432259373e-06,-2.2493602463383177e-06,8.8378064849565e-07
5.0,2.381892919,-3.000616691e-05,-0.004349359448,3.8065107455220855e-06,-2.4633096169944996e-06,9.082491010948926e-07
5.0,2.418663334,-4.890428601e-05,-0.004292470099,3.6368376871798104e-06,-2.629681670623387e-06,9.214622900360523e-07
5.0,2.455965953,-6.773350917e-05,-0.004236782897,3.478192811973136e-06,-2.747810632575669e-06,9.224807664195934e-07
5.0,2.49380848,-8.639897478e-05,-0.004182235394,3.332625450358979e-06,-2.8182848947534386e-06,9.108891582110392e-07
5.0,2.53219873,-0.0001048043616,-0.004128762209,3.201665783448666e-06,-2.8431175782607447e-06,8.868768978222823e-07
5.0,2.571144629,-0.0001228544151,-0.004076296284,3.086115762477507e-06,-2.8258307321810925e-06,8.512771853456596e-07
5.0,2.610654221,-0.0001404577309,-0.004024770363,2.9859191097812696e-06,-2.771371969867348e-06,8.055271055556472e-07
5.0,2.650735663,-0.000157529596,-0.003974118581,2.900158189004039e-06,-2.6857860539485108e-06,7.515352899580487e-07
5.0,2.691397234,-0.0001739945952,-0.003924278035,2.827162740019601e-06,-2.575798815572499e-06,6.914972470818361e-07
5.0,2.732647329,-0.0001897886851,-0.003875190237,2.7647395956137534e-06,-2.4482765623558396e-06,6.27681032405364e-07
5.0,2.774494467,-0.0002048604623,-0.00382680208,2.710486775497004e-06,-2.309658315636634e-06,5.622134329713357e-07
5.0,2.816947288,-0.0002191711765,-0.00377906641,2.6620576306242274e-06,-2.1654874904972185e-06,4.969365393408346e-07
5.0,2.86001456,-0.000232693536,-0.003731941707,2.6174911332091386e-06,-2.0201600366345505e-06,4.3323480868358105e-07
5.0,2.903705176,-0.0002454098157,-0.003685390922,2.57528518300496e-06,-1.8768607542216494e-06,3.7207937815630024e-07
5.0,2.948028158,-0.0002573095765,-0.003639380771,2.5342952247658466e-06,-1.7377201175533399e-06,3.1414974322346234e-07
5.0,2.992992659,-0.0002683880154,-0.003593881181,2.49367027163114e-06,-1.6041971850726222e-06,2.598682033789438e-07
5.0,3.038607963,-0.0002786454875,-0.003548865091,2.452664078519922e-06,-1.477394984716293e-06,2.0952329373117239e-07
5.0,3.084883491,-0.0002880878968,-0.003504308987,2.410565884004196e-06,-1.3582014100141181e-06,1.6331378450261324e-07
5.0,3.131828798,-0.0002967273571,-0.003460193489,2.366744612925853e-06,-1.2472776461279023e-06,1.2134401798986273e-07
5.0,3.179453579,-0.0003045821694,-0.003416503541,2.3207484310891804e-06,-1.144961226434326e-06,8.360129702965758e-08
5.0,3.227767668,-0.0003116758055,-0.003373227925,2.2723742134597843e-06,-1.0512099829725723e-06,4.9954488004558005e-08
5.0,3.276781041,-0.0003180351719,-0.003330358259,2.221668435207869e-06,-9.65640023091057e-07,2.0176766764290803e-08
5.0,3.326503821,-0.0003236886464,-0.003287887831,2.1688703660892683e-06,-8.876386704994365e-07,-6.017242278648898e-09
5.0,3.376946275,-0.0003286644062,-0.003245810557,2.1143266927774154e-06,-8.164932897784142e-07,-2.893045518507896e-08
5.0,3.428118819,-0.0003329893969,-0.003204120266,2.0584133699553657e-06,-7.514890396608721e-07,-4.88538880050678e-08
5.0,3.48003202,-0.0003366888636,-0.003162810337,2.0014880212576707e-06,-6.919670441513489e-07,-6.605487909991208e-08
5.0,3.532696599,-0.0003397862223,-0.003121873566,1.9438667416919523e-06,-6.373496286437542e-07,-8.077338931465252e-08
5.0,3.58612343,-0.0003423031987,-0.003081302199,1.8858147181088645e-06,-5.871410276897128e-07,-9.322207064155395e-08
5.0,3.640323547,-0.0003442600989,-0.003041088051,1.827549552030848e-06,-5.409167036612573e-07,-1.0359111432537866e-07
5.0,3.695308141,-0.0003456760637,-0.003001222663,1.7692499182666036e-06,-4.983116661174014e-07,-1.1205339747380669e-07
5.0,3.751088567,-0.0003465693004,-0.002961697449,1.7110618915404773e-06,-4.5900940837802996e-07,-1.1876736514845353e-07
5.0,3.807676344,-0.0003469573025,-0.002922503816,1.6531057606955547e-06,-4.227308898905517e-07,-1.238804097895862e-07
5.0,3.865083157,-0.0003468569999,-0.002883633285,1.595483866065542e-06,-3.8922765277881435e-07,-1.275317002225074e-07
5.0,3.92332086,-0.0003462848603,-0.002845077554,1.5382845994445556e-06,-3.582777658857006e-07,-1.2985232935456783e-07
5.0,3.98240148,-0.0003452570067,-0.002806828542,1.481584507842651e-06,-3.2967844444955886e-07,-1.309660435026482e-07
5.0,4.042337217,-0.0003437892986,-0.002768878485,1.425452397510172e-06,-3.032430546147435e-07,-1.3099254015867986e-07
5.0,4.103140447,-0.0003418973333,-0.002731219958,1.3699446846183371e-06,-2.788009459642836e-07,-1.300464687308155e-07
5.0,4.164823726,-0.0003395965917,-0.002693845905,1.31512393927166e-06,-2.5619515596399875e-07,-1.2822406607182627e-07
5.0,4.227399792,-0.0003369025526,-0.002656749652,1.2610442829589944e-06,-2.3528092508140034e-07,-1.2563148470803974e-07
5.0,4.290881567,-0.0003338302752,-0.002619924933,1.2077441145716484e-06,-2.1592385482522041e-07,-1.2238375899010644e-07
5.0,4.35528216,-0.000330394625,-0.002583365931,1.1552733524989919e-06,-1.9799910263776094e-07,-1.185641114837949e-07
5.0,4.420614869,-0.0003266106743,-0.002547067303,1.1036761474701493e-06,-1.8139111228414887e-07,-1.1425117612798778e-07
5.0,4.486893186,-0.0003224934028,-0.002511024207,1.052990674615795e-06,-1.6599417983865975e-07,-1.0953245780346985e-07
5.0,4.554130797,-0.0003180576543,-0.002475232287,1.00325656995305e-06,-1.517112567606031e-07,-1.0448769861710812e-07
5.0,4.622341587,-0.0003133182104,-0.002439687719,9.545107442729127e-07,-1.3845287390104429e-07,-9.918992229462772e-08
5.0,4.691539642,-0.0003082898246,-0.002404387224,9.067885794617688e-07,-1.2613709216098012e-07,-9.370750350408071e-08
5.0,4.76173925,-0.0003029872369,-0.002369328099,8.601240461406421e-07,-1.146892904241105e-07,-8.810401200334335e-08
5.0,4.832954907,-0.0002974252001,-0.002334508231,8.14549674534876e-07,-1.0404143324549549e-07,-8.243809972819924e-08
5.0,4.905201321,-0.00029161852,-0.002299926146,7.700969943517575e-07,-9.413111888852665e-08,-7.676381544384605e-08
5.0,4.97849341,-0.0002855820626,-0.002265581057,7.267967686931698e-07,-8.490203459092925e-08,-7.113081451745902e-08
5.0,5.052846308,-0.0002793307764,-0.002231472888,6.84678533083464e-07,-7.63035038056877e-08,-6.558390241020677e-08
5.0,5.128275369,-0.0002728797687,-0.002197602329,6.437705838880071e-07,-6.828948513816783e-08,-6.016300882070637e-08
5.0,5.20479617,-0.000266244373,-0.002163970914,6.041002184920876e-07,-6.081818592040656e-08,-5.4903624599033267e-08
5.0,5.282424513,-0.0002594402072,-0.002130581105,5.65693667883296e-07,-5.3851986202319246e-08,-4.983689095044607e-08
5.0,5.361176426,-0.0002524832527,-0.002097436378,5.285763132162764e-07,-4.735697039654127e-08,-4.498970421289564e-08
5.0,5.441068173,-0.0002453899197,-0.002064541333,4.927728735671745e-07,-4.1303330181062916e-08,-4.038486948437426e-08
5.0,5.522116252,-0.0002381771219,-0.002031901756,4.583072583713423e-07,-3.566385396150764e-08,-3.6040984777065365e-08
5.0,5.604337398,-0.0002308623799,-0.001999524817,4.252025980628326e-07,-3.0416342502666987e-08,-3.19724941135314e-08
5.0,5.68774859,-0.0002234639167,-0.001967418979,3.9348116834203064e-07,-2.553725090887729e-08,-2.818991672240157e-08
5.0,5.772367054,-0.0002160007431,-0.00193559462,3.6316417298790556e-07,-2.101490444220933e-08,-2.4700019946650145e-08
5.0,5.858210261,-0.0002084927494,-0.001904062946,3.3427144899409973e-07,-1.681932961664307e-08,-2.1505787198817763e-08
5.0,5.94529594,-0.0002009607667,-0.001872839021,3.06821304921383e-07,-1.2967790298465525e-08,-1.8606786796597813e-08
